level,city,town,name,Life expectancy_2010-2015,Coronary heart disease_2020,Current asthma_2020,Diabetes_2020,High blood pressure_2019,Annual checkup_2020,Dental visit_2020,Health insurance_2020,Current smoking_2020,Sleep <7 hours_2020
tract,NA,NA,09001210300,NA,0.05,0.09,0.08,0.27,0.72,0.64,0.17,0.15,0.34
tract,NA,NA,09001210400,NA,0.04,0.09,0.07,0.24,0.71,0.68,0.15,0.14,0.34
tract,NA,NA,09001210500,NA,0.05,0.09,0.07,0.27,0.74,0.74,0.1,0.11,0.3
tract,NA,NA,09001210600,NA,0.05,0.1,0.08,0.27,0.71,0.62,0.2,0.16,0.34
tract,NA,NA,09001210701,NA,0.05,0.09,0.09,0.26,0.7,0.57,0.25,0.16,0.36
tract,NA,NA,09001210702,NA,0.04,0.1,0.07,0.24,0.7,0.62,0.2,0.16,0.35
tract,NA,NA,09001210800,NA,0.04,0.09,0.06,0.22,0.72,0.74,0.1,0.1,0.31
tract,NA,NA,09001210900,NA,0.05,0.08,0.07,0.28,0.75,0.76,0.09,0.1,0.3
tract,NA,NA,09001211000,NA,0.06,0.09,0.08,0.28,0.74,0.71,0.11,0.12,0.32
tract,NA,NA,09001211100,NA,0.01,0.12,0.05,0.18,0.73,0.71,0.16,0.13,0.38
tract,NA,NA,09001211200,NA,0.06,0.09,0.08,0.29,0.74,0.7,0.12,0.13,0.32
tract,NA,NA,09001211300,NA,0.05,0.09,0.07,0.28,0.74,0.74,0.1,0.13,0.31
tract,NA,NA,09001211400,NA,0.05,0.09,0.07,0.28,0.74,0.72,0.1,0.12,0.31
tract,NA,NA,09001220100,NA,0.05,0.09,0.07,0.26,0.74,0.76,0.08,0.11,0.3
tract,NA,NA,09001220200,NA,0.05,0.08,0.06,0.26,0.75,0.79,0.07,0.1,0.29
tract,NA,NA,09001220300,NA,0.05,0.09,0.07,0.27,0.74,0.77,0.08,0.11,0.3
tract,NA,NA,09001230100,NA,0.05,0.08,0.06,0.27,0.75,0.79,0.07,0.1,0.29
tract,NA,NA,09001230200,NA,0.05,0.09,0.06,0.26,0.75,0.8,0.07,0.09,0.28
tract,NA,NA,09001230300,NA,0.05,0.08,0.07,0.28,0.76,0.79,0.07,0.1,0.29
tract,NA,NA,09001230400,NA,0.05,0.09,0.06,0.26,0.74,0.79,0.07,0.1,0.29
tract,NA,NA,09001230501,NA,0.04,0.09,0.05,0.23,0.73,0.8,0.07,0.09,0.29
tract,NA,NA,09001230502,NA,0.05,0.08,0.07,0.28,0.74,0.76,0.09,0.1,0.3
tract,NA,NA,09001240100,NA,0.06,0.08,0.07,0.31,0.78,0.8,0.06,0.08,0.28
tract,NA,NA,09001240200,NA,0.05,0.09,0.07,0.28,0.76,0.8,0.06,0.09,0.28
tract,NA,NA,09001245100,NA,0.04,0.08,0.06,0.25,0.76,0.83,0.05,0.07,0.27
tract,NA,NA,09001245200,NA,0.05,0.08,0.07,0.28,0.77,0.81,0.06,0.07,0.27
tract,NA,NA,09001245300,NA,0.05,0.08,0.06,0.27,0.76,0.81,0.07,0.08,0.28
tract,NA,NA,09001245400,NA,0.04,0.08,0.06,0.26,0.76,0.83,0.05,0.07,0.27
tract,NA,NA,09001245500,NA,0.05,0.08,0.06,0.26,0.76,0.83,0.06,0.07,0.27
tract,NA,NA,09001245600,NA,0.05,0.09,0.06,0.26,0.76,0.81,0.06,0.08,0.28
tract,NA,NA,09001257100,NA,0.06,0.08,0.07,0.29,0.76,0.79,0.07,0.1,0.29
tract,NA,NA,09001257200,NA,0.05,0.11,0.1,0.29,0.73,0.56,0.22,0.17,0.38
tract,NA,NA,09003330100,NA,0.06,0.11,0.09,0.29,0.78,0.74,0.07,0.16,0.33
tract,NA,NA,09003400100,NA,0.07,0.11,0.1,0.31,0.78,0.72,0.08,0.16,0.33
tract,NA,NA,09003400200,NA,0.06,0.1,0.09,0.28,0.78,0.77,0.06,0.13,0.32
tract,NA,NA,09003400300,NA,0.06,0.11,0.09,0.3,0.79,0.75,0.07,0.13,0.31
tract,NA,NA,09003405100,NA,0.05,0.11,0.08,0.26,0.76,0.73,0.08,0.15,0.34
tract,NA,NA,09003405200,NA,0.07,0.11,0.1,0.3,0.78,0.7,0.09,0.17,0.34
tract,NA,NA,09003405300,NA,0.08,0.12,0.11,0.34,0.79,0.66,0.1,0.19,0.34
tract,NA,NA,09003405401,NA,0.06,0.11,0.09,0.29,0.77,0.72,0.08,0.16,0.34
tract,NA,NA,09003405402,NA,0.04,0.11,0.08,0.25,0.75,0.7,0.1,0.16,0.35
tract,NA,NA,09003405500,NA,0.05,0.11,0.08,0.26,0.76,0.71,0.09,0.16,0.34
tract,NA,NA,09003405600,NA,0.06,0.12,0.09,0.28,0.76,0.65,0.12,0.2,0.36
tract,NA,NA,09003405700,NA,0.08,0.13,0.12,0.33,0.76,0.56,0.15,0.25,0.38
tract,NA,NA,09003405800,NA,0.06,0.11,0.09,0.28,0.77,0.73,0.08,0.16,0.33
tract,NA,NA,09003405900,NA,0.06,0.11,0.09,0.28,0.77,0.73,0.08,0.16,0.33
tract,NA,NA,09003406001,NA,0.08,0.12,0.12,0.34,0.78,0.63,0.13,0.2,0.35
tract,NA,NA,09003406002,NA,0.07,0.11,0.1,0.32,0.79,0.73,0.08,0.15,0.32
tract,NA,NA,09003406100,NA,0.08,0.13,0.12,0.33,0.77,0.55,0.16,0.24,0.37
tract,NA,NA,09003410101,NA,0.05,0.1,0.08,0.27,0.78,0.78,0.06,0.13,0.32
tract,NA,NA,09003410102,NA,0.05,0.11,0.08,0.26,0.78,0.77,0.06,0.13,0.32
tract,NA,NA,09003415300,NA,0.06,0.14,0.13,0.31,0.76,0.47,0.23,0.26,0.41
tract,NA,NA,09003415400,NA,0.06,0.12,0.11,0.28,0.76,0.6,0.17,0.2,0.38
tract,NA,NA,09003415500,NA,0.05,0.12,0.11,0.28,0.75,0.55,0.2,0.21,0.39
tract,NA,NA,09003415600,NA,0.06,0.12,0.12,0.3,0.77,0.59,0.19,0.19,0.37
tract,NA,NA,09003415700,NA,0.05,0.12,0.1,0.27,0.76,0.63,0.15,0.18,0.36
tract,NA,NA,09003415800,NA,0.07,0.12,0.12,0.32,0.78,0.62,0.14,0.18,0.36
tract,NA,NA,09003415900,NA,0.07,0.14,0.15,0.33,0.75,0.46,0.23,0.29,0.4
tract,NA,NA,09003416000,NA,0.07,0.13,0.12,0.31,0.75,0.55,0.18,0.24,0.38
tract,NA,NA,09003416100,NA,0.08,0.14,0.16,0.33,0.76,0.43,0.27,0.27,0.4
tract,NA,NA,09003416200,NA,0.06,0.13,0.13,0.3,0.76,0.5,0.23,0.22,0.39
tract,NA,NA,09003416300,NA,0.08,0.13,0.15,0.34,0.77,0.53,0.19,0.23,0.39
tract,NA,NA,09003416400,NA,0.06,0.11,0.1,0.3,0.79,0.73,0.09,0.14,0.32
tract,NA,NA,09003416500,NA,0.06,0.11,0.11,0.29,0.77,0.64,0.14,0.17,0.36
tract,NA,NA,09003416600,NA,0.08,0.13,0.14,0.34,0.77,0.51,0.22,0.23,0.39
tract,NA,NA,09003416700,NA,0.07,0.12,0.13,0.32,0.77,0.58,0.16,0.2,0.37
tract,NA,NA,09003416800,NA,0.06,0.12,0.1,0.28,0.77,0.66,0.12,0.17,0.35
tract,NA,NA,09003417100,NA,0.08,0.13,0.17,0.35,0.77,0.46,0.25,0.25,0.4
tract,NA,NA,09003417200,NA,0.04,0.12,0.07,0.21,0.74,0.64,0.13,0.16,0.35
tract,NA,NA,09003417300,NA,0.02,0.18,0.03,0.14,0.74,0.43,0.14,0.22,0.39
tract,NA,NA,09003417400,NA,0.05,0.1,0.07,0.25,0.77,0.74,0.08,0.11,0.32
tract,NA,NA,09003417500,NA,0.07,0.11,0.11,0.32,0.78,0.68,0.11,0.16,0.34
tract,NA,NA,09003420400,NA,0.06,0.11,0.09,0.28,0.78,0.74,0.07,0.15,0.33
tract,NA,NA,09003420500,NA,0.06,0.12,0.09,0.28,0.76,0.68,0.1,0.18,0.35
tract,NA,NA,09003420600,NA,0.07,0.11,0.1,0.31,0.78,0.7,0.09,0.16,0.33
tract,NA,NA,09003420700,NA,0.06,0.11,0.09,0.29,0.77,0.7,0.09,0.18,0.34
tract,NA,NA,09003430100,NA,0.07,0.11,0.1,0.3,0.78,0.69,0.09,0.17,0.34
tract,NA,NA,09003430201,NA,0.06,0.11,0.09,0.28,0.78,0.74,0.07,0.15,0.33
tract,NA,NA,09003430202,NA,0.06,0.1,0.09,0.28,0.78,0.77,0.06,0.13,0.32
tract,NA,NA,09003430203,NA,0.07,0.1,0.1,0.34,0.81,0.76,0.07,0.13,0.3
tract,NA,NA,09003430301,NA,0.05,0.1,0.08,0.27,0.78,0.78,0.06,0.12,0.31
tract,NA,NA,09003430302,NA,0.06,0.11,0.09,0.29,0.78,0.74,0.08,0.16,0.33
tract,NA,NA,09003430400,NA,0.06,0.11,0.09,0.29,0.78,0.75,0.07,0.14,0.32
tract,NA,NA,09003430500,NA,0.05,0.1,0.08,0.26,0.77,0.77,0.06,0.13,0.32
tract,NA,NA,09003430601,NA,0.07,0.11,0.1,0.31,0.79,0.71,0.09,0.16,0.33
tract,NA,NA,09003430602,NA,0.05,0.11,0.08,0.28,0.77,0.75,0.07,0.15,0.33
tract,NA,NA,09003460100,NA,0.08,0.1,0.11,0.35,0.82,0.75,0.07,0.12,0.3
tract,NA,NA,09003460202,NA,0.05,0.1,0.08,0.27,0.78,0.77,0.06,0.11,0.31
tract,NA,NA,09003460203,NA,0.06,0.1,0.09,0.29,0.8,0.78,0.06,0.1,0.3
tract,NA,NA,09003460204,NA,0.06,0.11,0.09,0.29,0.79,0.75,0.06,0.12,0.32
tract,NA,NA,09003460301,NA,0.05,0.1,0.08,0.26,0.78,0.79,0.06,0.11,0.31
tract,NA,NA,09003460302,NA,0.06,0.11,0.09,0.28,0.78,0.76,0.06,0.12,0.31
tract,NA,NA,09003462101,NA,0.06,0.1,0.09,0.3,0.81,0.8,0.05,0.1,0.3
tract,NA,NA,09003462102,NA,0.04,0.1,0.07,0.24,0.78,0.81,0.05,0.1,0.3
tract,NA,NA,09003462201,NA,0.06,0.1,0.09,0.3,0.8,0.78,0.06,0.11,0.31
tract,NA,NA,09003462202,NA,0.05,0.1,0.08,0.28,0.8,0.81,0.05,0.08,0.29
tract,NA,NA,09003464101,NA,0.05,0.1,0.08,0.28,0.79,0.78,0.06,0.12,0.31
tract,NA,NA,09003464102,NA,0.06,0.11,0.09,0.29,0.79,0.76,0.06,0.12,0.31
tract,NA,NA,09003466101,NA,0.05,0.1,0.08,0.28,0.8,0.81,0.05,0.09,0.29
tract,NA,NA,09003466102,NA,0.04,0.1,0.07,0.25,0.78,0.8,0.05,0.1,0.3
tract,NA,NA,09003466201,NA,0.05,0.1,0.09,0.28,0.79,0.78,0.06,0.11,0.31
tract,NA,NA,09003466202,NA,0.06,0.1,0.09,0.3,0.8,0.79,0.05,0.11,0.3
tract,NA,NA,09003466300,NA,0.05,0.1,0.08,0.27,0.79,0.8,0.05,0.1,0.3
tract,NA,NA,09003466400,NA,0.05,0.11,0.09,0.28,0.78,0.75,0.07,0.14,0.32
tract,NA,NA,09003468101,NA,0.05,0.1,0.08,0.27,0.78,0.79,0.06,0.12,0.31
tract,NA,NA,09003468102,NA,0.07,0.11,0.1,0.31,0.8,0.76,0.06,0.13,0.31
tract,NA,NA,09003470100,NA,0.06,0.11,0.09,0.28,0.78,0.76,0.07,0.14,0.32
tract,NA,NA,09003471100,NA,0.06,0.13,0.15,0.4,0.84,0.66,0.11,0.16,0.42
tract,NA,NA,09003471200,NA,0.07,0.14,0.16,0.42,0.84,0.6,0.13,0.19,0.43
tract,NA,NA,09003471300,NA,0.07,0.12,0.13,0.38,0.83,0.69,0.09,0.14,0.37
tract,NA,NA,09003471400,NA,0.08,0.11,0.12,0.38,0.83,0.75,0.07,0.12,0.33
tract,NA,NA,09003471500,NA,0.07,0.12,0.13,0.39,0.84,0.71,0.1,0.13,0.37
tract,NA,NA,09003473100,NA,0.06,0.12,0.12,0.35,0.82,0.7,0.1,0.14,0.37
tract,NA,NA,09003473400,NA,0.06,0.11,0.1,0.31,0.79,0.72,0.08,0.14,0.34
tract,NA,NA,09003473501,NA,0.05,0.1,0.09,0.3,0.8,0.77,0.06,0.11,0.33
tract,NA,NA,09003473502,NA,0.05,0.11,0.09,0.3,0.79,0.75,0.07,0.13,0.34
tract,NA,NA,09003473601,NA,0.06,0.1,0.1,0.31,0.8,0.77,0.07,0.12,0.32
tract,NA,NA,09003473602,NA,0.05,0.11,0.09,0.28,0.77,0.69,0.1,0.15,0.35
tract,NA,NA,09003473700,NA,0.06,0.12,0.12,0.33,0.81,0.67,0.1,0.16,0.38
tract,NA,NA,09003473800,NA,0.05,0.12,0.12,0.34,0.81,0.67,0.11,0.16,0.41
tract,NA,NA,09003476100,NA,0.06,0.12,0.1,0.3,0.78,0.67,0.1,0.18,0.35
tract,NA,NA,09003476200,NA,0.07,0.11,0.1,0.31,0.78,0.72,0.08,0.16,0.33
tract,NA,NA,09003476300,NA,0.06,0.11,0.09,0.3,0.78,0.72,0.08,0.16,0.34
tract,NA,NA,09003477101,NA,0.06,0.1,0.08,0.28,0.79,0.79,0.05,0.11,0.3
tract,NA,NA,09003477102,NA,0.05,0.1,0.08,0.26,0.75,0.72,0.11,0.15,0.34
tract,NA,NA,09003477200,NA,0.06,0.11,0.09,0.29,0.78,0.76,0.07,0.14,0.32
tract,NA,NA,09003480300,NA,0.06,0.12,0.1,0.3,0.77,0.68,0.09,0.19,0.35
tract,NA,NA,09003480400,NA,0.07,0.11,0.1,0.31,0.78,0.71,0.08,0.17,0.34
tract,NA,NA,09003480500,NA,0.06,0.11,0.09,0.28,0.76,0.68,0.1,0.19,0.35
tract,NA,NA,09003480600,NA,0.05,0.13,0.09,0.27,0.74,0.58,0.13,0.23,0.38
tract,NA,NA,09003480700,NA,0.1,0.12,0.13,0.37,0.81,0.65,0.1,0.18,0.34
tract,NA,NA,09003480800,NA,0.06,0.11,0.09,0.28,0.78,0.74,0.07,0.14,0.32
tract,NA,NA,09003480900,NA,0.06,0.11,0.09,0.3,0.78,0.74,0.08,0.15,0.33
tract,NA,NA,09003481000,NA,0.05,0.11,0.08,0.27,0.78,0.76,0.07,0.14,0.32
tract,NA,NA,09003481100,NA,0.06,0.11,0.09,0.3,0.78,0.72,0.08,0.16,0.33
tract,NA,NA,09003481200,NA,0.06,0.11,0.09,0.29,0.78,0.74,0.07,0.14,0.33
tract,NA,NA,09003481300,NA,0.06,0.11,0.09,0.29,0.78,0.74,0.07,0.15,0.33
tract,NA,NA,09003484100,NA,0.06,0.1,0.09,0.29,0.78,0.74,0.08,0.14,0.33
tract,NA,NA,09003484200,NA,0.06,0.12,0.09,0.29,0.78,0.71,0.08,0.16,0.34
tract,NA,NA,09003487100,NA,0.05,0.1,0.08,0.27,0.78,0.77,0.07,0.13,0.32
tract,NA,NA,09003487201,NA,0.07,0.11,0.1,0.32,0.8,0.74,0.07,0.14,0.32
tract,NA,NA,09003487202,NA,0.04,0.1,0.07,0.24,0.78,0.8,0.05,0.1,0.31
tract,NA,NA,09003487300,NA,0.07,0.11,0.11,0.34,0.8,0.71,0.08,0.15,0.33
tract,NA,NA,09003487400,NA,0.06,0.1,0.09,0.29,0.79,0.77,0.07,0.12,0.31
tract,NA,NA,09003487500,NA,0.06,0.1,0.09,0.28,0.78,0.75,0.07,0.13,0.32
tract,NA,NA,09003490100,NA,0.06,0.11,0.09,0.28,0.78,0.74,0.08,0.14,0.33
tract,NA,NA,09003490302,NA,0.05,0.1,0.08,0.27,0.78,0.76,0.07,0.11,0.32
tract,NA,NA,09003492100,NA,0.05,0.1,0.08,0.27,0.78,0.78,0.06,0.12,0.31
tract,NA,NA,09003492200,NA,0.06,0.11,0.09,0.29,0.78,0.73,0.09,0.14,0.32
tract,NA,NA,09003492300,NA,0.07,0.11,0.1,0.3,0.78,0.69,0.1,0.16,0.34
tract,NA,NA,09003492400,NA,0.06,0.1,0.09,0.3,0.79,0.76,0.07,0.13,0.31
tract,NA,NA,09003492500,NA,0.07,0.1,0.09,0.31,0.8,0.78,0.06,0.12,0.3
tract,NA,NA,09003492600,NA,0.07,0.1,0.1,0.33,0.81,0.77,0.06,0.11,0.3
tract,NA,NA,09003494100,NA,0.05,0.11,0.09,0.28,0.78,0.73,0.08,0.14,0.33
tract,NA,NA,09003494201,NA,0.07,0.11,0.11,0.33,0.8,0.71,0.09,0.15,0.33
tract,NA,NA,09003494202,NA,0.04,0.1,0.07,0.26,0.78,0.79,0.06,0.11,0.31
tract,NA,NA,09003494300,NA,0.07,0.11,0.1,0.31,0.78,0.7,0.09,0.16,0.34
tract,NA,NA,09003494400,NA,0.07,0.11,0.1,0.31,0.79,0.73,0.08,0.14,0.32
tract,NA,NA,09003494500,NA,0.06,0.1,0.09,0.28,0.78,0.74,0.08,0.14,0.33
tract,NA,NA,09003494600,NA,0.06,0.1,0.1,0.31,0.79,0.73,0.08,0.14,0.32
tract,NA,NA,09003496100,NA,0.05,0.12,0.11,0.29,0.77,0.62,0.14,0.17,0.38
tract,NA,NA,09003496200,NA,0.06,0.1,0.1,0.3,0.79,0.74,0.09,0.13,0.32
tract,NA,NA,09003496300,NA,0.05,0.1,0.08,0.26,0.78,0.77,0.07,0.11,0.31
tract,NA,NA,09003496400,NA,0.06,0.1,0.08,0.28,0.79,0.8,0.06,0.1,0.3
tract,NA,NA,09003496500,NA,0.04,0.1,0.07,0.25,0.78,0.82,0.04,0.09,0.29
tract,NA,NA,09003496600,NA,0.06,0.1,0.09,0.31,0.81,0.8,0.05,0.09,0.29
tract,NA,NA,09003496700,NA,0.04,0.11,0.09,0.25,0.76,0.68,0.11,0.15,0.35
tract,NA,NA,09003496800,NA,0.05,0.11,0.09,0.26,0.77,0.71,0.11,0.14,0.35
tract,NA,NA,09003496900,NA,0.04,0.1,0.07,0.24,0.77,0.77,0.07,0.1,0.31
tract,NA,NA,09003497000,NA,0.05,0.1,0.08,0.26,0.79,0.81,0.05,0.09,0.29
tract,NA,NA,09003497100,NA,0.06,0.11,0.09,0.29,0.79,0.74,0.07,0.11,0.31
tract,NA,NA,09003497200,NA,0.07,0.1,0.09,0.3,0.82,0.8,0.06,0.08,0.28
tract,NA,NA,09003497300,NA,0.06,0.1,0.09,0.3,0.8,0.78,0.06,0.09,0.3
tract,NA,NA,09003497400,NA,0.05,0.1,0.08,0.27,0.8,0.82,0.04,0.08,0.28
tract,NA,NA,09003497500,NA,0.08,0.1,0.11,0.34,0.82,0.76,0.06,0.11,0.3
tract,NA,NA,09003497600,NA,0.05,0.1,0.07,0.26,0.79,0.81,0.04,0.09,0.29
tract,NA,NA,09003497700,NA,0.05,0.1,0.08,0.28,0.81,0.83,0.04,0.08,0.28
tract,NA,NA,09003500100,NA,0.06,0.14,0.15,0.3,0.75,0.42,0.3,0.26,0.42
tract,NA,NA,09003500200,NA,0.06,0.14,0.15,0.31,0.76,0.42,0.28,0.26,0.42
tract,NA,NA,09003500300,NA,0.07,0.12,0.16,0.33,0.77,0.51,0.24,0.2,0.39
tract,NA,NA,09003500400,NA,0.06,0.14,0.16,0.33,0.77,0.47,0.25,0.24,0.41
tract,NA,NA,09003500500,NA,0.06,0.11,0.13,0.3,0.76,0.58,0.17,0.17,0.37
tract,NA,NA,09003500700,NA,0.04,0.1,0.08,0.25,0.68,0.45,0.29,0.27,0.42
tract,NA,NA,09003500900,NA,0.07,0.15,0.18,0.36,0.79,0.42,0.27,0.26,0.44
tract,NA,NA,09003501200,NA,0.06,0.17,0.18,0.41,0.82,0.43,0.2,0.28,0.48
tract,NA,NA,09003501300,NA,0.06,0.16,0.16,0.36,0.81,0.47,0.2,0.25,0.46
tract,NA,NA,09003501400,NA,0.09,0.17,0.22,0.47,0.83,0.41,0.21,0.3,0.48
tract,NA,NA,09003501500,NA,0.06,0.15,0.17,0.4,0.83,0.51,0.16,0.23,0.46
tract,NA,NA,09003501700,NA,0.07,0.15,0.18,0.37,0.79,0.43,0.24,0.26,0.45
tract,NA,NA,09003501800,NA,0.07,0.16,0.19,0.38,0.79,0.39,0.26,0.3,0.46
tract,NA,NA,09003502100,NA,0.03,0.1,0.06,0.19,0.74,0.76,0.07,0.09,0.32
tract,NA,NA,09003502300,NA,0.06,0.12,0.12,0.3,0.76,0.58,0.21,0.19,0.38
tract,NA,NA,09003502400,NA,0.06,0.14,0.15,0.31,0.75,0.47,0.26,0.25,0.41
tract,NA,NA,09003502500,NA,0.06,0.12,0.14,0.3,0.77,0.56,0.2,0.2,0.38
tract,NA,NA,09003502600,NA,0.06,0.14,0.16,0.33,0.77,0.47,0.25,0.24,0.41
tract,NA,NA,09003502700,NA,0.04,0.14,0.1,0.22,0.74,0.53,0.19,0.18,0.37
tract,NA,NA,09003502800,NA,0.06,0.14,0.16,0.3,0.74,0.4,0.34,0.26,0.41
tract,NA,NA,09003502900,NA,0.04,0.12,0.11,0.25,0.75,0.55,0.2,0.19,0.39
tract,NA,NA,09003503000,NA,0.06,0.12,0.15,0.3,0.76,0.52,0.25,0.2,0.39
tract,NA,NA,09003503100,NA,0.06,0.13,0.14,0.34,0.79,0.53,0.16,0.21,0.42
tract,NA,NA,09003503300,NA,0.04,0.14,0.12,0.3,0.78,0.53,0.19,0.22,0.43
tract,NA,NA,09003503500,NA,0.06,0.16,0.16,0.38,0.81,0.49,0.18,0.25,0.47
tract,NA,NA,09003503700,NA,0.06,0.16,0.17,0.42,0.84,0.52,0.15,0.24,0.47
tract,NA,NA,09003503800,NA,0.02,0.16,0.04,0.14,0.74,0.57,0.12,0.15,0.37
tract,NA,NA,09003503900,NA,0.06,0.14,0.16,0.42,0.84,0.6,0.13,0.19,0.45
tract,NA,NA,09003504000,NA,0.06,0.15,0.15,0.4,0.84,0.59,0.14,0.2,0.45
tract,NA,NA,09003504100,NA,0.06,0.14,0.14,0.3,0.75,0.46,0.27,0.25,0.42
tract,NA,NA,09003504200,NA,0.07,0.13,0.15,0.33,0.78,0.53,0.17,0.22,0.4
tract,NA,NA,09003504300,NA,0.07,0.13,0.17,0.34,0.77,0.46,0.25,0.24,0.4
tract,NA,NA,09003504500,NA,0.06,0.13,0.15,0.32,0.76,0.49,0.26,0.22,0.4
tract,NA,NA,09003504800,NA,0.07,0.12,0.15,0.33,0.78,0.57,0.2,0.19,0.38
tract,NA,NA,09003504900,NA,0.06,0.12,0.14,0.3,0.76,0.51,0.25,0.21,0.4
tract,NA,NA,09003510100,NA,0.06,0.11,0.1,0.3,0.78,0.68,0.12,0.16,0.36
tract,NA,NA,09003510200,NA,0.09,0.12,0.15,0.37,0.8,0.58,0.17,0.2,0.38
tract,NA,NA,09003510300,NA,0.06,0.13,0.12,0.32,0.78,0.56,0.18,0.22,0.41
tract,NA,NA,09003510400,NA,0.06,0.14,0.15,0.34,0.77,0.46,0.23,0.27,0.43
tract,NA,NA,09003510500,NA,0.06,0.11,0.11,0.29,0.77,0.61,0.14,0.17,0.38
tract,NA,NA,09003510600,NA,0.06,0.14,0.14,0.34,0.79,0.54,0.17,0.22,0.41
tract,NA,NA,09003510700,NA,0.06,0.12,0.11,0.32,0.78,0.65,0.13,0.18,0.37
tract,NA,NA,09003510800,NA,0.06,0.11,0.11,0.32,0.79,0.68,0.12,0.16,0.36
tract,NA,NA,09003510900,NA,0.07,0.11,0.1,0.32,0.79,0.72,0.1,0.14,0.33
tract,NA,NA,09003511000,NA,0.07,0.11,0.1,0.32,0.8,0.72,0.09,0.14,0.34
tract,NA,NA,09003511100,NA,0.06,0.1,0.1,0.31,0.79,0.73,0.1,0.14,0.34
tract,NA,NA,09003511200,NA,0.06,0.13,0.14,0.33,0.78,0.53,0.18,0.23,0.41
tract,NA,NA,09003511300,NA,0.05,0.12,0.11,0.3,0.78,0.61,0.14,0.19,0.4
tract,NA,NA,09003511400,NA,0.06,0.11,0.11,0.32,0.79,0.68,0.11,0.16,0.36
tract,NA,NA,09003514101,NA,0.06,0.11,0.1,0.31,0.79,0.74,0.08,0.14,0.32
tract,NA,NA,09003514102,NA,0.03,0.1,0.05,0.19,0.74,0.74,0.07,0.1,0.33
tract,NA,NA,09003514200,NA,0.06,0.12,0.1,0.3,0.77,0.65,0.11,0.19,0.37
tract,NA,NA,09003514300,NA,0.05,0.11,0.09,0.28,0.77,0.72,0.09,0.15,0.34
tract,NA,NA,09003514400,NA,0.05,0.12,0.09,0.27,0.76,0.66,0.11,0.18,0.36
tract,NA,NA,09003514500,NA,0.05,0.11,0.09,0.28,0.77,0.71,0.09,0.15,0.34
tract,NA,NA,09003514600,NA,0.07,0.12,0.11,0.31,0.78,0.63,0.12,0.18,0.36
tract,NA,NA,09003514700,NA,0.04,0.12,0.08,0.24,0.74,0.65,0.12,0.18,0.37
tract,NA,NA,09003514800,NA,0.06,0.13,0.11,0.3,0.77,0.6,0.13,0.21,0.38
tract,NA,NA,09003514900,NA,0.06,0.11,0.09,0.29,0.78,0.74,0.08,0.14,0.33
tract,NA,NA,09003515000,NA,0.06,0.11,0.1,0.31,0.79,0.75,0.07,0.13,0.32
tract,NA,NA,09003515101,NA,0.06,0.11,0.1,0.3,0.78,0.72,0.09,0.14,0.33
tract,NA,NA,09003515102,NA,0.05,0.11,0.09,0.28,0.78,0.71,0.09,0.14,0.34
tract,NA,NA,09003515200,NA,0.06,0.1,0.09,0.29,0.79,0.78,0.06,0.11,0.31
tract,NA,NA,09003520100,NA,0.05,0.1,0.08,0.27,0.79,0.8,0.05,0.1,0.3
tract,NA,NA,09003520201,NA,0.05,0.1,0.08,0.26,0.79,0.79,0.05,0.1,0.3
tract,NA,NA,09003520202,NA,0.05,0.1,0.08,0.26,0.78,0.8,0.05,0.11,0.31
tract,NA,NA,09003520301,NA,0.05,0.11,0.08,0.26,0.77,0.75,0.07,0.13,0.33
tract,NA,NA,09003520302,NA,0.06,0.1,0.09,0.3,0.79,0.75,0.07,0.12,0.31
tract,NA,NA,09003520400,NA,0.06,0.1,0.08,0.28,0.8,0.8,0.05,0.1,0.3
tract,NA,NA,09003520501,NA,0.05,0.1,0.08,0.27,0.79,0.8,0.05,0.1,0.3
tract,NA,NA,09003524100,NA,0.05,0.11,0.09,0.28,0.78,0.76,0.06,0.13,0.32
tract,NA,NA,09003524200,NA,0.07,0.1,0.11,0.33,0.8,0.73,0.07,0.13,0.32
tract,NA,NA,09003524300,NA,0.04,0.1,0.08,0.26,0.74,0.67,0.14,0.17,0.37
tract,NA,NA,09003524400,NA,0.06,0.14,0.16,0.39,0.82,0.57,0.16,0.2,0.44
tract,NA,NA,09003524501,NA,0.04,0.12,0.09,0.24,0.75,0.64,0.16,0.16,0.36
tract,NA,NA,09003524502,NA,0.06,0.12,0.12,0.32,0.8,0.7,0.09,0.14,0.35
tract,NA,NA,09003524600,NA,0.05,0.13,0.13,0.32,0.78,0.54,0.15,0.21,0.43
tract,NA,NA,09003524700,NA,0.06,0.11,0.12,0.3,0.78,0.64,0.19,0.14,0.36
tract,NA,NA,09005250100,NA,0.07,0.1,0.09,0.31,0.79,0.78,0.06,0.12,0.29
tract,NA,NA,09005253100,NA,0.06,0.11,0.08,0.28,0.75,0.69,0.09,0.18,0.34
tract,NA,NA,09005253200,NA,0.05,0.1,0.07,0.25,0.75,0.76,0.07,0.14,0.32
tract,NA,NA,09005253300,NA,0.04,0.1,0.06,0.23,0.73,0.73,0.08,0.16,0.33
tract,NA,NA,09005253400,NA,0.05,0.1,0.07,0.26,0.75,0.76,0.07,0.14,0.31
tract,NA,NA,09005253500,NA,0.06,0.11,0.08,0.27,0.76,0.73,0.07,0.15,0.32
tract,NA,NA,09005253600,NA,0.06,0.11,0.09,0.28,0.75,0.67,0.1,0.18,0.34
